timestamp,exchange_long,exchange_short,symbol,gross_spread_pct,price_long,price_short,funding_long,funding_short,funding_diff_pct,effective_spread_pct
2026-06-08T06:00:47.439220+00:00Z,gate,bybit,ASTSUSDT,0.5029,92.06,92.52,0.003183,0.0,-0.003183,0.506
2026-06-08T06:00:49.459134+00:00Z,gate,bybit,ASTSUSDT,0.5137,92.06,92.53,0.003183,0.0,-0.003183,0.5169
2026-06-08T06:00:51.473314+00:00Z,gate,bybit,ASTSUSDT,0.5029,92.06,92.52,0.003183,0.0,-0.003183,0.506
2026-06-08T06:02:07.543055+00:00Z,bybit,mexc,CLOUSDT,0.5623,0.16905,0.17,0.000355,5e-05,-0.000305,0.5626
2026-06-08T06:02:07.543055+00:00Z,gate,mexc,CLOUSDT,0.5561,0.16906,0.17,0.0001,5e-05,-5e-05,0.5561
2026-06-08T06:02:17.564526+00:00Z,bybit,mexc,CLOUSDT,0.5266,0.16911,0.17,0.000355,5e-05,-0.000305,0.5269
2026-06-08T06:02:17.564526+00:00Z,gate,mexc,CLOUSDT,0.5204,0.16912,0.17,0.0001,5e-05,-5e-05,0.5204
2026-06-08T06:02:19.567319+00:00Z,gate,mexc,CLOUSDT,0.5799,0.16902,0.17,0.0001,5e-05,-5e-05,0.5799
2026-06-08T06:02:21.582654+00:00Z,gate,mexc,CLOUSDT,0.5026,0.16915,0.17,0.0001,5e-05,-5e-05,0.5026
2026-06-08T06:06:14.003446+00:00Z,mexc,gate,VELVETUSDT,0.686,0.26968,0.27153,9.5e-05,5e-05,-4.5e-05,0.6861
2026-06-08T06:06:16.018453+00:00Z,mexc,gate,VELVETUSDT,0.5043,0.26968,0.27104,9.5e-05,5e-05,-4.5e-05,0.5044
2026-06-08T06:06:18.035081+00:00Z,mexc,gate,VELVETUSDT,0.5711,0.26968,0.27122,9.5e-05,5e-05,-4.5e-05,0.5711
2026-06-08T06:06:20.049838+00:00Z,mexc,gate,VELVETUSDT,0.6564,0.26968,0.27145,9.5e-05,5e-05,-4.5e-05,0.6564
2026-06-08T06:06:22.066575+00:00Z,mexc,gate,VELVETUSDT,0.6564,0.26968,0.27145,9.5e-05,5e-05,-4.5e-05,0.6564
2026-06-08T06:06:24.083545+00:00Z,mexc,gate,VELVETUSDT,0.7639,0.26968,0.27174,9.5e-05,5e-05,-4.5e-05,0.764
2026-06-08T06:06:26.100842+00:00Z,mexc,gate,VELVETUSDT,0.5711,0.26968,0.27122,9.5e-05,5e-05,-4.5e-05,0.5711
2026-06-08T06:06:28.123342+00:00Z,mexc,gate,VELVETUSDT,0.6675,0.26968,0.27148,9.5e-05,5e-05,-4.5e-05,0.6675
2026-06-08T06:06:30.138464+00:00Z,mexc,gate,VELVETUSDT,0.7009,0.26968,0.27157,9.5e-05,5e-05,-4.5e-05,0.7009
2026-06-08T06:06:32.154957+00:00Z,mexc,gate,VELVETUSDT,0.7417,0.26968,0.27168,9.5e-05,5e-05,-4.5e-05,0.7417
2026-06-08T06:06:34.184596+00:00Z,mexc,gate,VELVETUSDT,0.7825,0.26968,0.27179,9.5e-05,5e-05,-4.5e-05,0.7825
2026-06-08T06:06:36.200256+00:00Z,mexc,gate,VELVETUSDT,0.8492,0.26968,0.27197,9.5e-05,5e-05,-4.5e-05,0.8492
2026-06-08T06:06:38.215130+00:00Z,mexc,gate,VELVETUSDT,0.864,0.26968,0.27201,9.5e-05,5e-05,-4.5e-05,0.8641
2026-06-08T06:06:40.240750+00:00Z,mexc,gate,VELVETUSDT,0.801,0.26968,0.27184,9.5e-05,5e-05,-4.5e-05,0.801
2026-06-08T06:06:42.243474+00:00Z,mexc,gate,VELVETUSDT,0.7825,0.26968,0.27179,9.5e-05,5e-05,-4.5e-05,0.7825
2026-06-08T06:06:44.257883+00:00Z,mexc,gate,VELVETUSDT,0.5192,0.26968,0.27108,9.5e-05,5e-05,-4.5e-05,0.5192
2026-06-08T06:06:46.274539+00:00Z,mexc,gate,VELVETUSDT,0.5192,0.26968,0.27108,9.5e-05,5e-05,-4.5e-05,0.5192
2026-06-08T06:09:58.646241+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.003006,0.0,-0.003006,0.5165
2026-06-08T06:10:02.662978+00:00Z,gate,bybit,ASTSUSDT,0.5353,92.06,92.55,0.003006,0.0,-0.003006,0.5383
2026-06-08T06:10:06.680916+00:00Z,gate,bybit,ASTSUSDT,0.5353,92.06,92.55,0.003006,0.0,-0.003006,0.5383
2026-06-08T06:10:08.696685+00:00Z,gate,bybit,ASTSUSDT,0.5353,92.06,92.55,0.003006,0.0,-0.003006,0.5383
2026-06-08T06:10:10.721206+00:00Z,gate,bybit,ASTSUSDT,0.5353,92.06,92.55,0.003006,0.0,-0.003006,0.5383
2026-06-08T06:10:12.722967+00:00Z,gate,bybit,ASTSUSDT,0.5353,92.06,92.55,0.003006,0.0,-0.003006,0.5383
2026-06-08T06:10:14.737320+00:00Z,gate,bybit,ASTSUSDT,0.5353,92.06,92.55,0.003006,0.0,-0.003006,0.5383
2026-06-08T06:10:16.741006+00:00Z,gate,bybit,ASTSUSDT,0.5353,92.06,92.55,0.003006,0.0,-0.003006,0.5383
2026-06-08T06:10:18.755301+00:00Z,gate,bybit,ASTSUSDT,0.5353,92.06,92.55,0.003006,0.0,-0.003006,0.5383
2026-06-08T06:10:20.762994+00:00Z,gate,bybit,ASTSUSDT,0.5353,92.06,92.55,0.003006,0.0,-0.003006,0.5383
2026-06-08T06:10:22.778217+00:00Z,gate,bybit,ASTSUSDT,0.5353,92.06,92.55,0.003006,0.0,-0.003006,0.5383
2026-06-08T06:10:24.799974+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002988,0.0,-0.002988,0.5382
2026-06-08T06:10:26.804332+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002988,0.0,-0.002988,0.5382
2026-06-08T06:10:28.821581+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002988,0.0,-0.002988,0.5382
2026-06-08T06:10:30.836274+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002988,0.0,-0.002988,0.5382
2026-06-08T06:10:32.852892+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002988,0.0,-0.002988,0.5382
2026-06-08T06:10:34.869277+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002988,0.0,-0.002988,0.5382
2026-06-08T06:10:36.871359+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002988,0.0,-0.002988,0.5382
2026-06-08T06:10:38.889692+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002988,0.0,-0.002988,0.5382
2026-06-08T06:10:52.901187+00:00Z,gate,bybit,ASTSUSDT,0.5027,92.06,92.52,0.002988,0.0,-0.002988,0.5057
2026-06-08T06:10:54.904008+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002988,0.0,-0.002988,0.5274
2026-06-08T06:10:56.921649+00:00Z,gate,bybit,ASTSUSDT,0.5787,92.06,92.59,0.002988,0.0,-0.002988,0.5817
2026-06-08T06:11:10.941399+00:00Z,gate,mexc,CLOUSDT,0.6,0.17167,0.1727,0.0001,5e-05,-5e-05,0.6001
2026-06-08T06:11:18.966467+00:00Z,gate,mexc,CLOUSDT,0.5866,0.17219,0.1732,0.0001,5e-05,-5e-05,0.5867
2026-06-08T06:11:28.983771+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002969,0.0,-0.002969,0.5382
2026-06-08T06:11:30.989947+00:00Z,gate,bybit,ASTSUSDT,0.5787,92.06,92.59,0.002969,0.0,-0.002969,0.5816
2026-06-08T06:11:33.008084+00:00Z,gate,bybit,ASTSUSDT,0.5787,92.06,92.59,0.002969,0.0,-0.002969,0.5816
2026-06-08T06:11:35.023957+00:00Z,gate,bybit,CLOUSDT,1.2134,0.17219,0.17428,0.0001,0.000455,0.000355,1.2131
2026-06-08T06:11:37.039599+00:00Z,gate,mexc,CLOUSDT,1.3475,0.17218,0.1745,0.0001,5e-05,-5e-05,1.3475
2026-06-08T06:11:37.039599+00:00Z,gate,bybit,CLOUSDT,1.0915,0.17218,0.17406,0.0001,0.000455,0.000355,1.0912
2026-06-08T06:11:39.066344+00:00Z,gate,bybit,CLOUSDT,0.9985,0.1722,0.17392,0.0001,0.000455,0.000355,0.9981
2026-06-08T06:11:39.066344+00:00Z,gate,bybit,ASTSUSDT,0.5461,92.06,92.56,0.002969,0.0,-0.002969,0.5491
2026-06-08T06:11:41.084770+00:00Z,gate,bybit,ASTSUSDT,0.5461,92.06,92.56,0.002969,0.0,-0.002969,0.5491
2026-06-08T06:11:43.101362+00:00Z,gate,bybit,ASTSUSDT,0.5461,92.06,92.56,0.002969,0.0,-0.002969,0.5491
2026-06-08T06:11:45.116206+00:00Z,gate,bybit,ASTSUSDT,0.5461,92.06,92.56,0.002969,0.0,-0.002969,0.5491
2026-06-08T06:11:47.131114+00:00Z,gate,bybit,ASTSUSDT,0.5461,92.06,92.56,0.002969,0.0,-0.002969,0.5491
2026-06-08T06:11:49.145821+00:00Z,gate,bybit,ASTSUSDT,0.5461,92.06,92.56,0.002969,0.0,-0.002969,0.5491
2026-06-08T06:11:51.161433+00:00Z,gate,bybit,ASTSUSDT,0.5461,92.06,92.56,0.002969,0.0,-0.002969,0.5491
2026-06-08T06:11:53.176873+00:00Z,gate,bybit,ASTSUSDT,0.5461,92.06,92.56,0.002969,0.0,-0.002969,0.5491
2026-06-08T06:11:55.192448+00:00Z,gate,bybit,ASTSUSDT,0.5461,92.06,92.56,0.002969,0.0,-0.002969,0.5491
2026-06-08T06:11:57.203972+00:00Z,gate,bybit,ASTSUSDT,0.5461,92.06,92.56,0.002969,0.0,-0.002969,0.5491
2026-06-08T06:11:59.221504+00:00Z,gate,bybit,ASTSUSDT,0.5461,92.06,92.56,0.002969,0.0,-0.002969,0.5491
2026-06-08T06:12:01.241496+00:00Z,gate,bybit,ASTSUSDT,0.5461,92.06,92.56,0.002969,0.0,-0.002969,0.5491
2026-06-08T06:12:03.256385+00:00Z,gate,bybit,ASTSUSDT,0.557,92.06,92.57,0.002969,0.0,-0.002969,0.5599
2026-06-08T06:12:05.271497+00:00Z,gate,bybit,ASTSUSDT,0.557,92.06,92.57,0.002969,0.0,-0.002969,0.5599
2026-06-08T06:12:07.301648+00:00Z,gate,bybit,ASTSUSDT,0.557,92.06,92.57,0.002969,0.0,-0.002969,0.5599
2026-06-08T06:12:11.319538+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002969,0.0,-0.002969,0.5273
2026-06-08T06:12:27.490541+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002951,0.0,-0.002951,0.5382
2026-06-08T06:12:29.505006+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002951,0.0,-0.002951,0.5382
2026-06-08T06:12:31.525082+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002951,0.0,-0.002951,0.5382
2026-06-08T06:12:33.540957+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002951,0.0,-0.002951,0.5382
2026-06-08T06:12:35.557149+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002951,0.0,-0.002951,0.5382
2026-06-08T06:12:37.572668+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002951,0.0,-0.002951,0.5382
2026-06-08T06:12:39.587321+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002951,0.0,-0.002951,0.5382
2026-06-08T06:12:41.601694+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002951,0.0,-0.002951,0.5382
2026-06-08T06:12:43.616685+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002951,0.0,-0.002951,0.5382
2026-06-08T06:12:45.632673+00:00Z,gate,bybit,ASTSUSDT,0.5026,92.06,92.52,0.002951,0.0,-0.002951,0.5056
2026-06-08T06:12:47.646934+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:12:49.661792+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:12:51.676719+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:12:53.684420+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:12:55.831342+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:12:57.837570+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:12:59.851743+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:13:01.856635+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:13:03.860960+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:13:05.881679+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:13:07.896876+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:13:09.902102+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:13:11.917625+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:13:13.920597+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:13:15.936639+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:13:17.951290+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:13:19.966284+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:13:21.986057+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:13:24.002207+00:00Z,gate,bybit,ASTSUSDT,0.5244,92.06,92.54,0.002951,0.0,-0.002951,0.5273
2026-06-08T06:13:26.017876+00:00Z,gate,bybit,ASTSUSDT,0.5243,92.06,92.54,0.002932,0.0,-0.002932,0.5273
2026-06-08T06:13:28.032987+00:00Z,gate,bybit,ASTSUSDT,0.5243,92.06,92.54,0.002932,0.0,-0.002932,0.5273
2026-06-08T06:13:30.048574+00:00Z,gate,bybit,ASTSUSDT,0.5243,92.06,92.54,0.002932,0.0,-0.002932,0.5273
2026-06-08T06:13:32.066461+00:00Z,gate,bybit,ASTSUSDT,0.5243,92.06,92.54,0.002932,0.0,-0.002932,0.5273
2026-06-08T06:13:34.081621+00:00Z,gate,bybit,ASTSUSDT,0.5243,92.06,92.54,0.002932,0.0,-0.002932,0.5273
2026-06-08T06:13:40.098747+00:00Z,gate,bybit,ASTSUSDT,0.5352,92.06,92.55,0.002932,0.0,-0.002932,0.5381
2026-06-08T06:14:06.150276+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002932,0.0,-0.002932,0.5164
2026-06-08T06:14:08.167282+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002932,0.0,-0.002932,0.5164
2026-06-08T06:14:10.182768+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002932,0.0,-0.002932,0.5164
2026-06-08T06:14:12.198672+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002932,0.0,-0.002932,0.5164
2026-06-08T06:14:14.219527+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002932,0.0,-0.002932,0.5164
2026-06-08T06:14:16.241222+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002932,0.0,-0.002932,0.5164
2026-06-08T06:14:18.261895+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002932,0.0,-0.002932,0.5164
2026-06-08T06:14:20.277157+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002932,0.0,-0.002932,0.5164
2026-06-08T06:14:22.282115+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002932,0.0,-0.002932,0.5164
2026-06-08T06:14:24.299398+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002932,0.0,-0.002932,0.5164
2026-06-08T06:14:26.304595+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:28.320881+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:30.322853+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:32.337841+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:34.356784+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:36.362501+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:38.364525+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:40.380725+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:42.383207+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:44.397975+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:46.416110+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:48.417983+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:50.432776+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:52.449168+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:54.470822+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:56.487130+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:14:58.504091+00:00Z,gate,bybit,ASTSUSDT,0.5135,92.06,92.53,0.002914,0.0,-0.002914,0.5164
2026-06-08T06:15:02.520250+00:00Z,gate,bybit,ASTSUSDT,0.5243,92.06,92.54,0.002914,0.0,-0.002914,0.5272
2026-06-08T06:15:04.536289+00:00Z,gate,bybit,ASTSUSDT,0.5026,92.06,92.52,0.002914,0.0,-0.002914,0.5055
2026-06-08T06:15:06.548137+00:00Z,gate,bybit,ASTSUSDT,0.5026,92.06,92.52,0.002914,0.0,-0.002914,0.5055
2026-06-08T06:15:08.551743+00:00Z,gate,bybit,ASTSUSDT,0.5026,92.06,92.52,0.002914,0.0,-0.002914,0.5055
2026-06-08T06:15:10.553623+00:00Z,gate,bybit,ASTSUSDT,0.5026,92.06,92.52,0.002914,0.0,-0.002914,0.5055
2026-06-08T06:15:12.555518+00:00Z,gate,bybit,ASTSUSDT,0.5026,92.06,92.52,0.002914,0.0,-0.002914,0.5055
2026-06-08T06:15:14.570349+00:00Z,gate,bybit,ASTSUSDT,0.5026,92.06,92.52,0.002914,0.0,-0.002914,0.5055
2026-06-08T06:15:22.595465+00:00Z,mexc,gate,RLSUSDT,0.8524,0.00293,0.002955,5e-05,0.00086,0.00081,0.8516
