timestamp,exchange_long,exchange_short,symbol,gross_spread_pct,price_long,price_short,funding_long,funding_short,funding_diff_pct,effective_spread_pct
2026-06-08T06:35:06.586027+00:00Z,bybit,mexc,LABUSDT,0.5661,13.079,13.153,0.000563,0.00022,-0.000343,0.5665
2026-06-08T06:35:08.593425+00:00Z,gate,mexc,LABUSDT,0.9612,13.02776,13.153,5e-05,0.00022,0.00017,0.961
2026-06-08T06:35:08.593425+00:00Z,bybit,mexc,LABUSDT,0.8669,13.04,13.153,0.000563,0.00022,-0.000343,0.8672
2026-06-08T06:35:10.611308+00:00Z,gate,mexc,LABUSDT,1.0437,13.01712,13.153,5e-05,0.00022,0.00017,1.0435
2026-06-08T06:35:10.611308+00:00Z,bybit,mexc,LABUSDT,0.8979,13.036,13.153,0.000563,0.00022,-0.000343,0.8982
2026-06-08T06:35:12.628610+00:00Z,gate,mexc,LABUSDT,1.1057,13.00914,13.153,5e-05,0.00022,0.00017,1.1055
2026-06-08T06:35:12.628610+00:00Z,bybit,mexc,LABUSDT,1.0762,13.013,13.153,0.000563,0.00022,-0.000343,1.0765
2026-06-08T06:35:14.644622+00:00Z,gate,mexc,LABUSDT,1.2597,12.98935,13.153,5e-05,0.00022,0.00017,1.2595
2026-06-08T06:35:14.644622+00:00Z,bybit,mexc,LABUSDT,0.8979,13.036,13.153,0.000563,0.00022,-0.000343,0.8982
2026-06-08T06:35:16.660131+00:00Z,gate,mexc,LABUSDT,1.2193,12.99454,13.153,5e-05,0.00022,0.00017,1.2191
2026-06-08T06:35:16.660131+00:00Z,bybit,mexc,LABUSDT,0.9133,13.034,13.153,0.000563,0.00022,-0.000343,0.9137
2026-06-08T06:35:18.676594+00:00Z,gate,mexc,LABUSDT,1.2166,12.99488,13.153,5e-05,0.00022,0.00017,1.2164
2026-06-08T06:35:18.676594+00:00Z,bybit,mexc,LABUSDT,1.1461,13.004,13.153,0.000563,0.00022,-0.000343,1.1465
2026-06-08T06:35:20.714828+00:00Z,gate,mexc,LABUSDT,1.1567,13.00258,13.153,5e-05,0.00022,0.00017,1.1565
2026-06-08T06:35:20.714828+00:00Z,bybit,mexc,LABUSDT,1.1073,13.009,13.153,0.000563,0.00022,-0.000343,1.1076
2026-06-08T06:35:22.731268+00:00Z,gate,mexc,LABUSDT,1.1333,13.00558,13.153,5e-05,0.00022,0.00017,1.1332
2026-06-08T06:35:22.731268+00:00Z,bybit,mexc,LABUSDT,0.9288,13.032,13.153,0.000563,0.00022,-0.000343,0.9292
2026-06-08T06:35:24.758219+00:00Z,gate,mexc,LABUSDT,1.2355,12.99245,13.153,5e-05,0.00022,0.00017,1.2354
2026-06-08T06:35:24.758219+00:00Z,bybit,mexc,LABUSDT,1.1773,13.0,13.153,0.000563,0.00022,-0.000343,1.1776
2026-06-08T06:35:26.779160+00:00Z,gate,mexc,LABUSDT,1.2627,12.98897,13.153,5e-05,0.00022,0.00017,1.2625
2026-06-08T06:35:26.779160+00:00Z,bybit,mexc,LABUSDT,1.2084,12.996,13.153,0.000563,0.00022,-0.000343,1.2087
2026-06-08T06:35:28.807505+00:00Z,gate,mexc,LABUSDT,1.2007,12.99693,13.153,5e-05,0.00022,0.00017,1.2005
2026-06-08T06:35:28.807505+00:00Z,bybit,mexc,LABUSDT,1.1461,13.004,13.153,0.000563,0.00022,-0.000343,1.1465
2026-06-08T06:35:30.824126+00:00Z,gate,mexc,LABUSDT,1.2145,12.99515,13.153,5e-05,0.00022,0.00017,1.2143
2026-06-08T06:35:30.824126+00:00Z,bybit,mexc,LABUSDT,1.0451,13.017,13.153,0.000563,0.00022,-0.000343,1.0455
2026-06-08T06:35:32.839549+00:00Z,gate,mexc,LABUSDT,1.2148,12.99511,13.153,5e-05,0.00022,0.00017,1.2147
2026-06-08T06:35:32.839549+00:00Z,bybit,mexc,LABUSDT,1.1073,13.009,13.153,0.000563,0.00022,-0.000343,1.1076
2026-06-08T06:35:34.843247+00:00Z,bybit,mexc,LABUSDT,1.2318,12.993,13.153,0.000563,0.00022,-0.000343,1.2321
2026-06-08T06:35:34.843247+00:00Z,gate,mexc,LABUSDT,1.1324,13.0057,13.153,5e-05,0.00022,0.00017,1.1322
2026-06-08T06:35:36.861460+00:00Z,gate,mexc,LABUSDT,1.2482,12.99083,13.153,5e-05,0.00022,0.00017,1.248
2026-06-08T06:35:36.861460+00:00Z,bybit,mexc,LABUSDT,0.9908,13.024,13.153,0.000563,0.00022,-0.000343,0.9912
2026-06-08T06:35:38.864290+00:00Z,gate,mexc,LABUSDT,1.2226,12.99411,13.153,5e-05,0.00022,0.00017,1.2224
2026-06-08T06:35:38.864290+00:00Z,bybit,mexc,LABUSDT,1.2006,12.997,13.153,0.000563,0.00022,-0.000343,1.201
2026-06-08T06:35:40.880720+00:00Z,gate,mexc,LABUSDT,1.2593,12.9894,13.153,5e-05,0.00022,0.00017,1.2591
2026-06-08T06:35:40.880720+00:00Z,bybit,mexc,LABUSDT,1.2084,12.996,13.153,0.000563,0.00022,-0.000343,1.2087
2026-06-08T06:35:42.904180+00:00Z,gate,mexc,LABUSDT,1.1475,13.00376,13.153,5e-05,0.00022,0.00017,1.1473
2026-06-08T06:35:42.904180+00:00Z,bybit,mexc,LABUSDT,1.1461,13.004,13.153,0.000563,0.00022,-0.000343,1.1465
2026-06-08T06:35:44.907235+00:00Z,gate,mexc,LABUSDT,1.1463,13.00392,13.153,5e-05,0.00022,0.00017,1.1461
2026-06-08T06:35:44.907235+00:00Z,bybit,mexc,LABUSDT,0.9366,13.031,13.153,0.000563,0.00022,-0.000343,0.9369
2026-06-08T06:35:46.911205+00:00Z,gate,mexc,LABUSDT,1.3054,12.98349,13.153,5e-05,0.00022,0.00017,1.3052
2026-06-08T06:35:46.911205+00:00Z,bybit,mexc,LABUSDT,1.1928,12.998,13.153,0.000563,0.00022,-0.000343,1.1932
2026-06-08T06:35:48.927580+00:00Z,gate,mexc,LABUSDT,1.2766,12.98718,13.153,5e-05,0.00022,0.00017,1.2765
2026-06-08T06:35:48.927580+00:00Z,bybit,mexc,LABUSDT,1.0684,13.014,13.153,0.000563,0.00022,-0.000343,1.0688
2026-06-08T06:35:50.930890+00:00Z,gate,mexc,LABUSDT,1.2786,12.98693,13.153,5e-05,0.00022,0.00017,1.2784
2026-06-08T06:35:50.930890+00:00Z,bybit,mexc,LABUSDT,1.2552,12.99,13.153,0.000563,0.00022,-0.000343,1.2555
2026-06-08T06:35:52.948600+00:00Z,gate,mexc,LABUSDT,1.3565,12.97694,13.153,5e-05,0.00022,0.00017,1.3564
2026-06-08T06:35:52.948600+00:00Z,bybit,mexc,LABUSDT,1.2941,12.985,13.153,0.000563,0.00022,-0.000343,1.2945
2026-06-08T06:35:54.951761+00:00Z,bybit,mexc,LABUSDT,1.4661,12.963,13.153,0.000563,0.00022,-0.000343,1.4664
2026-06-08T06:35:54.951761+00:00Z,gate,mexc,LABUSDT,1.4475,12.96531,13.153,5e-05,0.00022,0.00017,1.4473
2026-06-08T06:35:56.968154+00:00Z,gate,mexc,LABUSDT,1.46,12.96371,13.153,5e-05,0.00022,0.00017,1.4598
2026-06-08T06:35:56.968154+00:00Z,bybit,mexc,LABUSDT,1.2318,12.993,13.153,0.000563,0.00022,-0.000343,1.2321
2026-06-08T06:35:58.988871+00:00Z,gate,mexc,LABUSDT,1.4471,12.96535,13.153,5e-05,0.00022,0.00017,1.447
2026-06-08T06:35:58.988871+00:00Z,bybit,mexc,LABUSDT,1.4426,12.966,13.153,0.000563,0.00022,-0.000343,1.4429
2026-06-08T06:36:01.005585+00:00Z,gate,mexc,LABUSDT,1.4926,12.95955,13.153,5e-05,0.00022,0.00017,1.4924
2026-06-08T06:36:01.005585+00:00Z,bybit,mexc,LABUSDT,1.4348,12.967,13.153,0.000563,0.00022,-0.000343,1.4351
2026-06-08T06:36:03.022290+00:00Z,gate,mexc,LABUSDT,1.4507,12.96489,13.153,5e-05,0.00022,0.00017,1.4506
2026-06-08T06:36:03.022290+00:00Z,bybit,mexc,LABUSDT,1.2239,12.994,13.153,0.00052,0.00022,-0.0003,1.2242
2026-06-08T06:36:05.025576+00:00Z,gate,mexc,LABUSDT,1.408,12.97036,13.153,5e-05,0.00022,0.00017,1.4078
2026-06-08T06:36:05.025576+00:00Z,bybit,mexc,LABUSDT,1.3565,12.977,13.153,0.00052,0.00022,-0.0003,1.3568
2026-06-08T06:36:07.042999+00:00Z,gate,mexc,LABUSDT,1.3559,12.97702,13.153,5e-05,0.00022,0.00017,1.3557
2026-06-08T06:36:07.042999+00:00Z,bybit,mexc,LABUSDT,1.1617,13.002,13.153,0.00052,0.00022,-0.0003,1.162
2026-06-08T06:36:09.045519+00:00Z,gate,mexc,LABUSDT,1.8745,12.91096,13.153,5e-05,0.00022,0.00017,1.8743
2026-06-08T06:36:09.045519+00:00Z,bybit,mexc,LABUSDT,1.7958,12.921,13.153,0.00052,0.00022,-0.0003,1.7961
2026-06-08T06:36:11.061731+00:00Z,gate,mexc,LABUSDT,1.9074,12.90679,13.153,5e-05,0.00022,0.00017,1.9073
2026-06-08T06:36:11.061731+00:00Z,bybit,mexc,LABUSDT,1.8352,12.916,13.153,0.00052,0.00022,-0.0003,1.8355
2026-06-08T06:36:13.081550+00:00Z,gate,mexc,LABUSDT,1.9815,12.89741,13.153,5e-05,0.00022,0.00017,1.9814
2026-06-08T06:36:13.081550+00:00Z,bybit,mexc,LABUSDT,1.7565,12.926,13.153,0.00052,0.00022,-0.0003,1.7568
2026-06-08T06:36:15.103516+00:00Z,gate,mexc,LABUSDT,2.0351,12.89064,13.153,5e-05,0.00022,0.00017,2.0349
2026-06-08T06:36:15.103516+00:00Z,bybit,mexc,LABUSDT,1.9694,12.899,13.153,0.00052,0.00022,-0.0003,1.9697
2026-06-08T06:36:17.121074+00:00Z,gate,mexc,LABUSDT,2.0966,12.88287,13.153,5e-05,0.00022,0.00017,2.0965
2026-06-08T06:36:17.121074+00:00Z,bybit,mexc,LABUSDT,1.8905,12.909,13.153,0.00052,0.00022,-0.0003,1.8908
2026-06-08T06:36:19.138994+00:00Z,gate,mexc,LABUSDT,2.0741,12.88571,13.153,5e-05,0.00022,0.00017,2.074
2026-06-08T06:36:19.138994+00:00Z,bybit,mexc,LABUSDT,1.8983,12.908,13.153,0.00052,0.00022,-0.0003,1.8986
2026-06-08T06:36:21.158803+00:00Z,gate,mexc,LABUSDT,1.8952,12.90834,13.153,5e-05,0.00022,0.00017,1.895
2026-06-08T06:36:21.158803+00:00Z,bybit,mexc,LABUSDT,1.8352,12.916,13.153,0.00052,0.00022,-0.0003,1.8355
2026-06-08T06:36:23.174765+00:00Z,gate,mexc,LABUSDT,2.1086,12.88136,13.153,5e-05,0.00022,0.00017,2.1084
2026-06-08T06:36:23.174765+00:00Z,bybit,mexc,LABUSDT,2.009,12.894,13.153,0.00052,0.00022,-0.0003,2.0093
2026-06-08T06:36:25.191256+00:00Z,gate,mexc,LABUSDT,2.162,12.87463,13.153,5e-05,0.00022,0.00017,2.1618
2026-06-08T06:36:25.191256+00:00Z,bybit,mexc,LABUSDT,1.9299,12.904,13.153,0.00052,0.00022,-0.0003,1.9302
2026-06-08T06:36:27.208377+00:00Z,gate,mexc,LABUSDT,2.0938,12.88323,13.153,5e-05,0.00022,0.00017,2.0936
2026-06-08T06:36:27.208377+00:00Z,bybit,mexc,LABUSDT,2.009,12.894,13.153,0.00052,0.00022,-0.0003,2.0093
2026-06-08T06:36:29.211406+00:00Z,gate,mexc,LABUSDT,2.1773,12.8727,13.153,5e-05,0.00022,0.00017,2.1771
2026-06-08T06:36:29.211406+00:00Z,bybit,mexc,LABUSDT,2.0723,12.886,13.153,0.00052,0.00022,-0.0003,2.0726
2026-06-08T06:36:31.227564+00:00Z,gate,mexc,LABUSDT,2.157,12.87526,13.153,5e-05,0.00022,0.00017,2.1568
2026-06-08T06:36:31.227564+00:00Z,bybit,mexc,LABUSDT,1.8589,12.913,13.153,0.00052,0.00022,-0.0003,1.8592
2026-06-08T06:36:33.230961+00:00Z,gate,mexc,LABUSDT,2.1128,12.88083,13.153,5e-05,0.00022,0.00017,2.1126
2026-06-08T06:36:33.230961+00:00Z,bybit,mexc,LABUSDT,1.9457,12.902,13.153,0.00052,0.00022,-0.0003,1.946
2026-06-08T06:36:35.248005+00:00Z,gate,mexc,LABUSDT,2.0027,12.89473,13.153,5e-05,0.00022,0.00017,2.0026
2026-06-08T06:36:35.248005+00:00Z,bybit,mexc,LABUSDT,1.7486,12.927,13.153,0.00052,0.00022,-0.0003,1.7489
2026-06-08T06:36:37.259467+00:00Z,gate,mexc,LABUSDT,2.1559,12.8754,13.153,5e-05,0.00022,0.00017,2.1557
2026-06-08T06:36:37.259467+00:00Z,bybit,mexc,LABUSDT,2.0802,12.885,13.153,0.00052,0.00022,-0.0003,2.0805
2026-06-08T06:36:39.275756+00:00Z,gate,mexc,LABUSDT,2.1977,12.87013,13.153,5e-05,0.00022,0.00017,2.1975
2026-06-08T06:36:39.275756+00:00Z,bybit,mexc,LABUSDT,2.0961,12.883,13.153,0.00052,0.00022,-0.0003,2.0964
2026-06-08T06:36:41.291596+00:00Z,gate,mexc,LABUSDT,2.0878,12.88399,13.153,5e-05,0.00022,0.00017,2.0876
2026-06-08T06:36:41.291596+00:00Z,bybit,mexc,LABUSDT,2.0327,12.891,13.153,0.00052,0.00022,-0.0003,2.033
2026-06-08T06:36:43.309448+00:00Z,gate,mexc,LABUSDT,2.0437,12.88955,13.153,5e-05,0.00022,0.00017,2.0436
2026-06-08T06:36:43.309448+00:00Z,bybit,mexc,LABUSDT,1.8195,12.918,13.153,0.00052,0.00022,-0.0003,1.8198
2026-06-08T06:36:45.328886+00:00Z,gate,mexc,LABUSDT,2.0104,12.89376,13.153,5e-05,0.00022,0.00017,2.0102
2026-06-08T06:36:45.328886+00:00Z,bybit,mexc,LABUSDT,1.9615,12.9,13.153,0.00052,0.00022,-0.0003,1.9618
2026-06-08T06:36:47.347316+00:00Z,gate,mexc,LABUSDT,1.9619,12.89989,13.153,5e-05,0.00022,0.00017,1.9618
2026-06-08T06:36:47.347316+00:00Z,bybit,mexc,LABUSDT,1.7328,12.929,13.153,0.00052,0.00022,-0.0003,1.7331
2026-06-08T06:36:49.365311+00:00Z,gate,mexc,LABUSDT,1.8822,12.90999,13.153,5e-05,0.00022,0.00017,1.882
2026-06-08T06:36:49.365311+00:00Z,bybit,mexc,LABUSDT,1.8037,12.92,13.153,0.00052,0.00022,-0.0003,1.804
2026-06-08T06:36:51.381273+00:00Z,gate,mexc,LABUSDT,1.8245,12.9173,13.153,5e-05,0.00022,0.00017,1.8243
2026-06-08T06:36:51.381273+00:00Z,bybit,mexc,LABUSDT,1.56,12.951,13.153,0.00052,0.00022,-0.0003,1.5603
2026-06-08T06:36:51.381273+00:00Z,mexc,bybit,EPICUSDT,0.5467,0.6036,0.6069,5e-05,5e-05,0.0,0.5467
2026-06-08T06:36:53.401821+00:00Z,gate,mexc,LABUSDT,1.8466,12.9145,13.153,5e-05,0.00022,0.00017,1.8464
2026-06-08T06:36:53.401821+00:00Z,bybit,mexc,LABUSDT,1.7014,12.933,13.153,0.00052,0.00022,-0.0003,1.7017
2026-06-08T06:36:53.401821+00:00Z,mexc,bybit,EPICUSDT,0.6461,0.6036,0.6075,5e-05,5e-05,0.0,0.6461
2026-06-08T06:36:53.401821+00:00Z,mexc,gate,EPICUSDT,0.58,0.6036,0.6071,5e-05,-0.000132,-0.000182,0.5802
2026-06-08T06:36:55.420204+00:00Z,gate,mexc,LABUSDT,1.7976,12.92071,13.153,5e-05,0.00022,0.00017,1.7975
2026-06-08T06:36:55.420204+00:00Z,bybit,mexc,LABUSDT,1.6071,12.945,13.153,0.00052,0.00022,-0.0003,1.6074
2026-06-08T06:36:55.420204+00:00Z,mexc,bybit,EPICUSDT,0.8449,0.6036,0.6087,5e-05,5e-05,0.0,0.8449
2026-06-08T06:36:55.420204+00:00Z,mexc,gate,EPICUSDT,0.7788,0.6036,0.6083,5e-05,-0.000132,-0.000182,0.779
2026-06-08T06:36:55.420204+00:00Z,bybit,mexc,PIPPINUSDT,0.5333,0.01875,0.01885,5e-05,5e-05,0.0,0.5333
2026-06-08T06:36:57.443984+00:00Z,gate,mexc,LABUSDT,1.8701,12.91152,13.153,5e-05,0.00022,0.00017,1.8699
2026-06-08T06:36:57.443984+00:00Z,bybit,mexc,LABUSDT,1.7565,12.926,13.153,0.00052,0.00022,-0.0003,1.7568
2026-06-08T06:36:57.443984+00:00Z,mexc,bybit,EPICUSDT,0.8781,0.6036,0.6089,5e-05,5e-05,0.0,0.8781
2026-06-08T06:36:57.443984+00:00Z,mexc,gate,EPICUSDT,0.7788,0.6036,0.6083,5e-05,-0.000132,-0.000182,0.779
2026-06-08T06:36:59.471733+00:00Z,gate,mexc,LABUSDT,1.8093,12.91923,13.153,5e-05,0.00022,0.00017,1.8091
2026-06-08T06:36:59.471733+00:00Z,bybit,mexc,LABUSDT,1.4973,12.959,13.153,0.00052,0.00022,-0.0003,1.4976
2026-06-08T06:36:59.471733+00:00Z,mexc,bybit,EPICUSDT,0.7952,0.6036,0.6084,5e-05,5e-05,0.0,0.7952
2026-06-08T06:36:59.471733+00:00Z,mexc,gate,EPICUSDT,0.7788,0.6036,0.6083,5e-05,-0.000132,-0.000182,0.779
2026-06-08T06:37:01.490992+00:00Z,gate,mexc,LABUSDT,1.3089,12.98304,13.153,5e-05,0.00022,0.00017,1.3088
2026-06-08T06:37:01.490992+00:00Z,bybit,mexc,LABUSDT,1.1772,13.0,13.153,0.00052,0.00022,-0.0003,1.1775
2026-06-08T06:37:01.490992+00:00Z,bybit,mexc,PIPPINUSDT,0.8561,0.01869,0.01885,5e-05,5e-05,0.0,0.8561
2026-06-08T06:37:01.490992+00:00Z,mexc,bybit,EPICUSDT,0.6296,0.6036,0.6074,5e-05,5e-05,0.0,0.6296
2026-06-08T06:37:01.490992+00:00Z,mexc,gate,EPICUSDT,0.58,0.6036,0.6071,5e-05,-0.000132,-0.000182,0.5802
2026-06-08T06:37:03.509240+00:00Z,gate,mexc,LABUSDT,1.4468,12.96539,13.153,5e-05,0.00022,0.00017,1.4467
2026-06-08T06:37:03.509240+00:00Z,bybit,mexc,LABUSDT,1.0606,13.015,13.153,0.000534,0.00022,-0.000314,1.0609
2026-06-08T06:37:03.509240+00:00Z,mexc,bybit,EPICUSDT,0.7952,0.6036,0.6084,5e-05,5e-05,0.0,0.7952
2026-06-08T06:37:03.509240+00:00Z,mexc,gate,EPICUSDT,0.6463,0.6036,0.6075,5e-05,-0.000132,-0.000182,0.6465
2026-06-08T06:37:05.530851+00:00Z,gate,mexc,LABUSDT,1.5401,12.95348,13.153,5e-05,0.00022,0.00017,1.5399
2026-06-08T06:37:05.530851+00:00Z,bybit,mexc,LABUSDT,1.3956,12.972,13.153,0.000534,0.00022,-0.000314,1.3959
2026-06-08T06:37:05.530851+00:00Z,bybit,mexc,PIPPINUSDT,0.6407,0.01873,0.01885,5e-05,5e-05,0.0,0.6407
2026-06-08T06:37:05.530851+00:00Z,mexc,bybit,EPICUSDT,0.613,0.6036,0.6073,5e-05,5e-05,0.0,0.613
2026-06-08T06:37:05.530851+00:00Z,mexc,gate,EPICUSDT,0.58,0.6036,0.6071,5e-05,-0.000132,-0.000182,0.5802
2026-06-08T06:37:07.548927+00:00Z,bybit,mexc,LABUSDT,1.3097,12.983,13.153,0.000534,0.00022,-0.000314,1.31
2026-06-08T06:37:07.548927+00:00Z,gate,mexc,LABUSDT,1.3072,12.98326,13.153,5e-05,0.00022,0.00017,1.307
2026-06-08T06:37:07.548927+00:00Z,bybit,mexc,PIPPINUSDT,0.7483,0.01871,0.01885,5e-05,5e-05,0.0,0.7483
2026-06-08T06:37:07.548927+00:00Z,mexc,gate,EPICUSDT,0.58,0.6036,0.6071,5e-05,-0.000132,-0.000182,0.5802
2026-06-08T06:37:09.580852+00:00Z,gate,mexc,LABUSDT,1.3287,12.9805,13.153,5e-05,0.00022,0.00017,1.3286
2026-06-08T06:37:09.580852+00:00Z,bybit,mexc,LABUSDT,1.0684,13.014,13.153,0.000534,0.00022,-0.000314,1.0687
2026-06-08T06:37:09.580852+00:00Z,mexc,bybit,EPICUSDT,0.5964,0.6036,0.6072,5e-05,5e-05,0.0,0.5964
2026-06-08T06:37:09.580852+00:00Z,mexc,gate,EPICUSDT,0.58,0.6036,0.6071,5e-05,-0.000132,-0.000182,0.5802
2026-06-08T06:37:11.600349+00:00Z,gate,mexc,LABUSDT,1.2983,12.9844,13.153,5e-05,0.00022,0.00017,1.2981
2026-06-08T06:37:11.600349+00:00Z,bybit,mexc,LABUSDT,0.8669,13.04,13.153,0.000534,0.00022,-0.000314,0.8672
2026-06-08T06:37:11.600349+00:00Z,mexc,bybit,EPICUSDT,0.7621,0.6036,0.6082,5e-05,5e-05,0.0,0.7621
2026-06-08T06:37:11.600349+00:00Z,bybit,mexc,PIPPINUSDT,0.7483,0.01871,0.01885,5e-05,5e-05,0.0,0.7483
2026-06-08T06:37:11.600349+00:00Z,mexc,gate,EPICUSDT,0.6794,0.6036,0.6077,5e-05,-0.000132,-0.000182,0.6796
2026-06-08T06:37:13.625640+00:00Z,gate,mexc,LABUSDT,1.306,12.98342,13.153,5e-05,0.00022,0.00017,1.3058
2026-06-08T06:37:13.625640+00:00Z,bybit,mexc,LABUSDT,1.0995,13.01,13.153,0.000534,0.00022,-0.000314,1.0998
2026-06-08T06:37:13.625640+00:00Z,mexc,bybit,EPICUSDT,0.7787,0.6036,0.6083,5e-05,5e-05,0.0,0.7787
2026-06-08T06:37:13.625640+00:00Z,bybit,mexc,PIPPINUSDT,0.7483,0.01871,0.01885,5e-05,5e-05,0.0,0.7483
2026-06-08T06:37:13.625640+00:00Z,mexc,gate,EPICUSDT,0.6794,0.6036,0.6077,5e-05,-0.000132,-0.000182,0.6796
2026-06-08T06:37:15.643791+00:00Z,gate,mexc,LABUSDT,1.2983,12.9844,13.153,5e-05,0.00022,0.00017,1.2981
2026-06-08T06:37:15.643791+00:00Z,bybit,mexc,LABUSDT,0.952,13.029,13.153,0.000534,0.00022,-0.000314,0.9524
2026-06-08T06:37:15.643791+00:00Z,mexc,bybit,EPICUSDT,0.8118,0.6036,0.6085,5e-05,5e-05,0.0,0.8118
2026-06-08T06:37:15.643791+00:00Z,bybit,mexc,PIPPINUSDT,0.7483,0.01871,0.01885,5e-05,5e-05,0.0,0.7483
2026-06-08T06:37:15.643791+00:00Z,mexc,gate,EPICUSDT,0.6794,0.6036,0.6077,5e-05,-0.000132,-0.000182,0.6796
2026-06-08T06:37:19.663632+00:00Z,gate,mexc,ESPORTSUSDT,0.5262,0.07833,0.07874,-0.00371,-0.006455,-0.002745,0.5289
2026-06-08T06:37:35.687647+00:00Z,gate,mexc,ESPORTSUSDT,0.5501,0.07853,0.07896,-0.003942,-0.006455,-0.002513,0.5526
2026-06-08T06:37:43.710362+00:00Z,gate,mexc,ESPORTSUSDT,0.6006,0.07859,0.07906,-0.003942,-0.006455,-0.002513,0.6031
2026-06-08T06:37:45.725376+00:00Z,gate,mexc,ESPORTSUSDT,0.5243,0.07857,0.07898,-0.003942,-0.006455,-0.002513,0.5269
2026-06-08T06:37:47.740441+00:00Z,gate,mexc,ESPORTSUSDT,0.538,0.07844,0.07886,-0.003942,-0.006455,-0.002513,0.5405
2026-06-08T06:38:06.192324+00:00Z,gate,mexc,ESPORTSUSDT,0.5127,0.0786,0.079,-0.003942,-0.00772,-0.003778,0.5165
2026-06-08T06:38:22.218547+00:00Z,gate,mexc,ESPORTSUSDT,0.5411,0.07816,0.07858,-0.003942,-0.00772,-0.003778,0.5449
2026-06-08T06:38:24.400764+00:00Z,gate,mexc,ESPORTSUSDT,0.5914,0.07828,0.07874,-0.003942,-0.00772,-0.003778,0.5952
2026-06-08T06:38:28.403847+00:00Z,gate,mexc,ESPORTSUSDT,0.5409,0.07819,0.07861,-0.003942,-0.00772,-0.003778,0.5447
2026-06-08T06:38:32.410981+00:00Z,gate,mexc,ESPORTSUSDT,0.5272,0.07833,0.07874,-0.003942,-0.00772,-0.003778,0.531
2026-06-08T06:38:38.431070+00:00Z,gate,mexc,ESPORTSUSDT,0.5265,0.0784,0.07881,-0.004217,-0.00772,-0.003503,0.53
2026-06-08T06:38:40.449284+00:00Z,gate,mexc,ESPORTSUSDT,0.5652,0.07834,0.07878,-0.004217,-0.00772,-0.003503,0.5687
2026-06-08T06:38:44.469446+00:00Z,gate,mexc,ESPORTSUSDT,0.5127,0.07856,0.07896,-0.004217,-0.00772,-0.003503,0.5162
2026-06-08T06:38:46.485294+00:00Z,gate,mexc,ESPORTSUSDT,0.5902,0.07841,0.07887,-0.004217,-0.00772,-0.003503,0.5937
2026-06-08T06:38:50.501912+00:00Z,gate,mexc,ESPORTSUSDT,0.5646,0.07842,0.07886,-0.004217,-0.00772,-0.003503,0.5681
2026-06-08T06:38:52.520821+00:00Z,gate,mexc,ESPORTSUSDT,0.5258,0.0785,0.07891,-0.004217,-0.00772,-0.003503,0.5293
